,U (c_0-s_0),U (c_0-s_1),U (c_0-s_2),U (c_0-s_3),U (c_0-s_4),U (c_1-s_0),U (c_1-s_1),U (c_1-s_2),U (c_1-s_3),U (c_1-s_4),U (c_2-s_0),U (c_2-s_1),U (c_2-s_2),U (c_2-s_3),U (c_2-s_4),U (c_0-s*_0),U (c_0-s*_1),U (c_0-s*_2),U (c_0-s*_3),U (c_0-s*_4),U (c_1-s*_0),U (c_1-s*_1),U (c_1-s*_2),U (c_1-s*_3),U (c_1-s*_4),U (c_2-s*_0),U (c_2-s*_1),U (c_2-s*_2),U (c_2-s*_3),U (c_2-s*_4),U (c_0-c_1),U (c_0-c_2),U (c_1-c_2)
0.5,0.20660986288985697,0.1863514737056297,0.26872436405065725,0.2665210633973192,0.25486486536809255,0.2818397004883431,0.11605797899118994,0.2563175123504007,0.24006636046758256,0.14892938139239192,0.21358280060493204,0.17751138750783618,0.2612356590087514,0.25322672391779916,0.19600556230883956,0.0634436295619972,0.08340431844637072,0.10800263881272378,0.3184332125582448,0.18332487905233,0.1565234872229911,0.10567376737924637,0.11279739503879442,0.37943272983099763,0.18717394954452213,0.06341223396843025,0.08323475515453946,0.09847711822675553,0.3135094596556335,0.19450065137055256,0.1285408653746296,0.044245939027845654,0.0853651166046161
0.515625,0.20631495763974497,0.1836011347187394,0.2645783160121961,0.26134290764784746,0.25596923149812795,0.2794447040633209,0.11484986276111236,0.2536446265745721,0.23633911992112183,0.1491586156639012,0.212776637361938,0.17549761692930352,0.25911751052787513,0.24834856366993402,0.1951134099077324,0.06342230448948237,0.08294509991642574,0.10752372927395634,0.32025276056744295,0.18359342126037934,0.15729626896581667,0.10590540683536662,0.11315165714059468,0.37923493405344344,0.1893113080350272,0.06330546439259789,0.08319759399472038,0.09829105269238532,0.3145369208270574,0.19419413574873118,0.12784003697092758,0.044212751480326294,0.08544992081462047
0.53125,0.20552652389390214,0.18046568163557747,0.2595699759501352,0.25478643991750044,0.2564773251421675,0.27626052513540067,0.11339541656943583,0.25009757456358683,0.23190188108631216,0.1490422970838765,0.21089141902182093,0.17273660273698527,0.2561687951986129,0.24233872304473655,0.19389576984326282,0.06311425139594562,0.08235648739184094,0.10629394883838159,0.32031782483022087,0.1828229448255708,0.1570872681033023,0.10565627057192109,0.11297240568316469,0.3764829242604326,0.1898295736273887,0.0631316564415571,0.08294610121265272,0.09756923836744065,0.31360764938597213,0.1924938066432102,0.12624915094734993,0.04417340667661637,0.08529749344925727
0.546875,0.20417632471831623,0.17664531387093374,0.2541634261696233,0.24756229643901922,0.2556762430313858,0.2722495606582654,0.11157772877448235,0.2452115259257649,0.2266331013119292,0.14874524344721987,0.20766820996482163,0.16894527994120057,0.2521494915078302,0.23535009397280945,0.19165762726594446,0.0627521167159147,0.08155690922594694,0.10457508447700876,0.319124919994067,0.18113693913741674,0.15623800725599274,0.10481776166821921,0.11239758535912661,0.37225151792971306,0.1890133861418272,0.06287322221350793,0.0822400457852764,0.09606532031289326,0.3108257696785094,0.19006928246419946,0.12418770567081991,0.044124546708860554,0.0849220189754899
0.5625,0.20177376095020727,0.17236228051416858,0.2481999979079553,0.24032167184437925,0.2535068605607489,0.26733895209330816,0.10922141703390054,0.2395138657372932,0.22072247759659896,0.14815683843149371,0.20416840831121238,0.16427796040780793,0.2468727675786776,0.227144630463162,0.1883803901362869,0.062296992052244426,0.08055605450353837,0.10269380380285756,0.31533984873416143,0.17823736666980117,0.1550605843337773,0.10377390694612013,0.11148624575565726,0.36578460159771353,0.18740925844278128,0.062453541795421924,0.08127965631338623,0.09443379551806216,0.30646104702586396,0.18683536803379824,0.12168070410178769,0.04406342558232278,0.08443429400778392
0.578125,0.19846862944131383,0.16725149707967363,0.2410477995156894,0.23270954595589172,0.24925185484713713,0.26192372567812294,0.10658404681035263,0.23259424561224135,0.2144774407160579,0.14689935826409853,0.19992082394849503,0.15898682691301988,0.23965433435688482,0.21839851842768665,0.1844012351358173,0.061692324739149554,0.07935250666897858,0.10076388381597924,0.30914001331514,0.1746531173474455,0.15330352869442682,0.10231223047082466,0.10992203405333441,0.3573493016923431,0.18498318730436739,0.061983729854090536,0.08004374530741304,0.09235175821189175,0.3005639331619833,0.18295330660882997,0.11874428197133677,0.043992322750091475,0.08381730919221457
0.59375,0.19371511529143143,0.16109472053340074,0.23322789623748108,0.22429447249478895,0.24327279422569115,0.2557395729539425,0.10348549485116337,0.22478916234005916,0.20814778886717306,0.14458869527416793,0.1954320349871589,0.15292769043485965,0.23201492395193776,0.2093590935297527,0.17988169967647558,0.061068874021299846,0.07796273400146904,0.09819695264800966,0.30100678865879427,0.1697365818900195,0.15089605071868606,0.100545551195932,0.10797699118143932,0.3472813844375917,0.18124842076630737,0.06147284421305263,0.07870776515319225,0.08992216086878821,0.2937102479806101,0.1773302938245933,0.11535289053664996,0.04391045795108327,0.08297613987899286
0.609375,0.18774343686470735,0.15450458051496557,0.22452380657970641,0.2146721144062314,0.23594042174069785,0.24760677014898863,0.10044301416418894,0.21613177984103055,0.20132024887173472,0.1409307910982758,0.19024030955189095,0.14636568415220141,0.22306825667533267,0.2000401797291851,0.17406796231505972,0.060442666431418726,0.07647095967596348,0.09530121590258274,0.29086882756567334,0.16370793553763538,0.1475769185198608,0.0982194397692353,0.10522194048276864,0.3356217363910194,0.1767006921060872,0.06088963714882696,0.07715411862894392,0.08725602967873589,0.2857079769308189,0.17089924240663296,0.11183963718870896,0.043815534812251575,0.08190640604264648
0.625,0.18106354864980853,0.14758993572247417,0.2142090048529386,0.20447140946126896,0.22680577623199727,0.23824164739229356,0.097362479727125,0.2069753587257964,0.19377348472809752,0.13632003754004599,0.1839375447028473,0.1395696221655828,0.2136896601506243,0.19035477625156824,0.16758717399801837,0.05974388331455539,0.07494828408548614,0.09190650500553,0.27848866153966906,0.1573234830794392,0.14350439360374434,0.09582535649646055,0.10201806363512199,0.3225564297845994,0.17191300234023268,0.060289338398883674,0.07554746682662966,0.08459447755970728,0.2761721531070174,0.1640503980956446,0.10832100460719765,0.04372325150756521,0.08052904861029678
0.640625,0.1732223216197784,0.14060824524833282,0.20290064403144728,0.19372014594649645,0.21669361122054448,0.22750694197308471,0.09419286070866648,0.19703463332286872,0.18542326102677315,0.13120825707509823,0.17628412104755656,0.13256599853740764,0.20346552739442667,0.18044458962101007,0.16100487254024756,0.05895435561207761,0.0731474913082088,0.08833960459522797,0.2648409245957123,0.14970151989482997,0.13896569535875197,0.09313830652748921,0.09853493608505179,0.3085889771477126,0.16621821630362024,0.05966596891216813,0.07375471845468055,0.08200991140502946,0.26519542709035465,0.15664979601616907,0.1044915701541706,0.04363103295211872,0.0790265356105871
0.65625,0.16442280525106087,0.1335394298947521,0.1916083019282126,0.18270961705015065,0.2062509725018679,0.2163424097466086,0.09088577040568571,0.18725494692066624,0.1768051633756248,0.1255481631772325,0.16842880120176068,0.1251127901607542,0.1927239111894828,0.17029432989690696,0.15409060938641722,0.0580999752466647,0.07119502601420662,0.08486375760799547,0.2505526639786824,0.1415710159600821,0.13411582268084296,0.09040319937805373,0.09505146642843995,0.294167226956088,0.15985778530172193,0.05883542978258806,0.07190495165188131,0.07933553422539946,0.25326253401267973,0.14847702057877754,0.10026880672083083,0.043535811074004685,0.07741644140318274
0.671875,0.15555163741096575,0.1261918302968253,0.18027789068127967,0.17159795467468258,0.19540641836679912,0.20528048937403684,0.08743287168912343,0.17750726560066876,0.1678259260563148,0.11970071929293888,0.1599254074463267,0.11786100051721338,0.18177655696454417,0.1600577604962072,0.14672637699802515,0.05714149246372198,0.06897840299669998,0.08144480694465309,0.23562532411367149,0.13342088911766986,0.12883797749942197,0.08766925117072442,0.09151622085998744,0.2793379980153745,0.15291083593342913,0.0579168416301422,0.07008800264804518,0.07679366877589469,0.24073706045773124,0.14038741288902926,0.09576296829925462,0.04344007735117188,0.07564457842408139
0.6875,0.14607667978439548,0.11843754665281482,0.16826534999590032,0.16039919758433102,0.1839731383667293,0.19364249963072333,0.08387024103898442,0.16780479539356596,0.1589801768611987,0.11384862297407088,0.15090684205456303,0.11075737579507655,0.17029163728099384,0.1497588689646035,0.13884029546784724,0.055922622008671374,0.06677095752173495,0.07805207652463922,0.22052826974775996,0.1253679036574126,0.12361125738526887,0.08492128977166262,0.08810791128121172,0.26387452625517793,0.14565074380652712,0.0569061646915828,0.06830293822387278,0.07411402404690291,0.2279951651541416,0.13183694216218028,0.09100513737447202,0.04334719180635031,0.07365682601502985
0.703125,0.1360516188830891,0.11055617542744046,0.15606988262517596,0.14876643186055588,0.17117309816277704,0.18094451977734324,0.08029954189233127,0.1577510210585005,0.1497292621603137,0.1074156540233288,0.14169688335629108,0.1038494411360433,0.15814423317933554,0.13962180607114325,0.1304752067456742,0.05471079564544227,0.06458734092539217,0.0746782776331648,0.20527475456008076,0.1173959557509078,0.11810391019449146,0.08188982730625598,0.08477497816305202,0.24727883427757824,0.13793929606873756,0.055846254663907385,0.06646088782269988,0.07137858419632298,0.21363231938239308,0.12325842204564598,0.08622454503234443,0.04325414514147645,0.07140919611126346
0.71875,0.12585711905214775,0.10284024363617605,0.14346435352610823,0.13703198983421755,0.15757628464115964,0.1677937823487884,0.07686482960948207,0.14715265059523988,0.14021984026866519,0.1008248230094578,0.13237714327127006,0.09721988386968415,0.14619423414381263,0.12975401955325494,0.12203517840377377,0.05351876785362642,0.062459191495039076,0.07133898578022964,0.1899744679182734,0.10970233464067704,0.11211579085424463,0.07878937975036789,0.08134794948307078,0.22991095048525786,0.12983339681284506,0.05475335461033419,0.06444082618171024,0.06859123331044095,0.1980266261660707,0.11505158813908646,0.08161058590977378,0.04316309358943267,0.06919260201529187
0.734375,0.1157559260795607,0.09545507524029137,0.13132497219557338,0.12589554261362174,0.14383438920067687,0.15460981284434433,0.07351915138694073,0.1366617682229213,0.1307276819433736,0.09434358771201486,0.1228045428286128,0.09091515271863199,0.13439391674013612,0.12003487681269803,0.11384924242740044,0.052393752274871454,0.06036156276545315,0.06800095426659623,0.1746768767313821,0.10198836830597287,0.10591633989381499,0.0756173603446984,0.07789383041896503,0.21244371612228188,0.1213646938126822,0.053586580545012155,0.06243126322711323,0.06583206754322293,0.18231561762768994,0.10685785672472677,0.07689212568150305,0.043077014376990005,0.06698069470512188
0.75,0.10605937043571928,0.08869000385648079,0.11975009128462617,0.11533835245179543,0.1306309949348444,0.14139899638987732,0.07029352840796582,0.1263931460610477,0.12123976801398816,0.08817139109921333,0.11339730294681916,0.08481640838976148,0.12314584386176194,0.11058167312029873,0.10566045617099375,0.05132660163530328,0.05831041143368769,0.06488641168033348,0.15971832305359798,0.09432875583082481,0.0993477305393539,0.07245048984557546,0.07437150136007792,0.19483739925668403,0.11295832465074383,0.05241146857129903,0.060448667389895544,0.06315102395179203,0.16710314818894467,0.09858112068279613,0.07235932385776417,0.04299416251199177,0.06472758761879314
0.765625,0.09703063546923305,0.0824414473033472,0.10904267925418187,0.1050423495132152,0.11826720009020478,0.12880315373257797,0.0670860329499102,0.11573550449686085,0.11190772643355958,0.08237356008961595,0.10419382789603862,0.07914762880046258,0.11241186642863385,0.10164585813759452,0.09767550102520374,0.05029680339963763,0.056370402940496306,0.06192671955782389,0.1449742658237781,0.08724036424444521,0.09242094265589348,0.06915186342012318,0.07076850449501865,0.17745472440454133,0.10443771578236563,0.05129275093303294,0.058475279397298255,0.06057218600903517,0.15197860994893764,0.09067000598955281,0.06816624256710042,0.042911202382771574,0.0625324172556426
0.78125,0.08865379001149098,0.07678540248594284,0.0992355254296888,0.0956094541540905,0.10673477750466272,0.11699543967984308,0.06411956496946035,0.10543220276886311,0.1026776489458195,0.07678679999424484,0.09542271440906774,0.0739926623358758,0.10203656646336864,0.09332116728204864,0.08997246263065038,0.049351532991788474,0.054588715535660484,0.05921108256557625,0.130527892231149,0.08040093353490232,0.0855807925547895,0.0659990670470238,0.06725579702347154,0.16048659284406425,0.09611584284847562,0.05027869960045939,0.056536499961874154,0.05816941544017802,0.13734593108581875,0.08346832407732976,0.06435883311884072,0.04283311449452414,0.06031876264801842
0.796875,0.08104036085818112,0.07156177726282073,0.0899390053695393,0.08676493166245472,0.09586493205967349,0.1058828323479369,0.06137234228076625,0.09594970288982915,0.09403278555506572,0.07149877952910212,0.08734010486048657,0.06935653501184405,0.09232744245716545,0.08546257554816508,0.08289687281676361,0.04846406225286645,0.052935345252463836,0.05671157674441256,0.11644587814267628,0.07414116129676926,0.07901724857370412,0.06299220544724185,0.06390664815981116,0.1439268320308204,0.08831606850505964,0.04930918061654532,0.05473510675549812,0.055996561468478305,0.12332434031411954,0.07691864624577366,0.060824554989049394,0.04275160143660277,0.058188804587718676
0.8125,0.07410135211993207,0.06672606786992673,0.08146087586885131,0.07858155826174626,0.08605795593549598,0.09543458402679901,0.05879632232430329,0.08707084018337916,0.08600156632565077,0.06675337019761368,0.07987742239237441,0.06504865818875505,0.08348471859369787,0.07833374891428747,0.07635321301563594,0.04764974527634812,0.05141504890903455,0.05438666560114819,0.10324105093696846,0.06859271714893128,0.07302935399396092,0.06014691848717685,0.06076936488971209,0.12818208010458726,0.08103204281336578,0.048381817218064616,0.05302872485702467,0.0539997482745946,0.11000288695140743,0.07119790454102057,0.057706412375147835,0.042670330787651214,0.05610617740854966
0.828125,0.06787713436150045,0.06244767265857575,0.07381107971360537,0.07139507578048314,0.07750068762824835,0.08595093251196292,0.0564093875090013,0.0789539954107682,0.07852722336124066,0.06247425645777652,0.07307087083155633,0.06106050508085972,0.07542318740499296,0.07198685530618185,0.0705209424756197,0.046898966503371164,0.049944809066414714,0.05228503053638314,0.09130175645993119,0.06350074819780974,0.06765871985331201,0.05751645430992825,0.05793118019957114,0.11326135394357535,0.07427025888439205,0.047516891184168554,0.051419623627151356,0.052183109117401066,0.09783066446384156,0.06604410812692273,0.05493011825434614,0.04258547121185624,0.05414844676447396
0.84375,0.062482572075877665,0.05868436241064057,0.0670440520303809,0.06511310593446076,0.07017782799959027,0.07758908980276842,0.054322267994812726,0.07184893989220287,0.0716561432773179,0.058713892761158654,0.06696179458667188,0.0576458642015185,0.06826174042026101,0.06628085548840443,0.06534752860526598,0.046191062771699556,0.04859599006600919,0.050397668742987636,0.08078335676793025,0.05897321311331928,0.06290110878679762,0.0551172683057934,0.05528219935661421,0.09962579463111679,0.06815946842999496,0.046731975322961666,0.04993355188500964,0.05056176789973467,0.08679010521487021,0.06156445246400192,0.05249778962166631,0.0425070514400791,0.052339129453146276
0.859375,0.05784055974276642,0.05539700688835403,0.061310896474668045,0.05976229679642654,0.06405524089215064,0.07015021695187343,0.05240461203322622,0.06575972632500005,0.06540203008987555,0.05549119684693568,0.06161437935289567,0.054669769871644916,0.06223983725044966,0.0612202367883236,0.06078843482790472,0.04552858829886981,0.04737476944150158,0.04873132276151595,0.07169306136097305,0.05518479596718427,0.05876844523715896,0.05291574337098022,0.052908995677861115,0.08762725152251595,0.06283958408537282,0.04601068801345282,0.04861380651588314,0.04910480423229793,0.07716027328439826,0.057528222944786586,0.05041580022971659,0.04243545280014332,0.05070472142837812
0.875,0.05394415903667364,0.05246582398104758,0.05662176177043917,0.05529468804575707,0.05877522864250081,0.06375364778008684,0.05067244191092919,0.06064757640800349,0.060165558368053436,0.052759489767481585,0.05700645488950986,0.052106437113945414,0.05733281658461428,0.0568400107415343,0.056826306984572236,0.04493434874071684,0.04628632211764744,0.047299652505708376,0.06412750846731671,0.0521301839492906,0.05525143098091484,0.051011465526665314,0.05086428595875863,0.07698134207696546,0.05833040589773409,0.04536651413172972,0.04741648415837256,0.047833765156607734,0.06877940699783303,0.05406986061319358,0.048607543065179185,0.042372172620747564,0.04923346210154649
0.890625,0.05083466729426185,0.04994732775355598,0.05283374518827755,0.05177837010857452,0.05428553855395325,0.05838885585334419,0.049185312012929056,0.05628063495857957,0.055810243912279844,0.05048049921668041,0.053220389289799955,0.04993356659861212,0.05341939539932624,0.05317555791083273,0.05344402036986798,0.04440333877050001,0.04533977231317931,0.0460856914161864,0.05800854840454296,0.049627936593270375,0.052298073421877256,0.049341462353444915,0.04916109473933534,0.06796954633500193,0.054562641572364554,0.044791720924937065,0.046353987142170566,0.04669787409662912,0.061777746544783456,0.051180873517361544,0.047016853956510035,0.04232062462104024,0.047939171828601336
0.90625,0.0483425100555189,0.04787417432935934,0.04984767419385351,0.04899210121614955,0.05075210214407695,0.054034827429872194,0.047899628733888866,0.05273972611805637,0.05236813349023635,0.048603133992061974,0.05019525055276099,0.048096403321846684,0.05035714759693896,0.050173176121100706,0.050493092470701544,0.04390276227894979,0.044533798245515094,0.045059647516779135,0.05315915876963566,0.04757162118023485,0.04988855878608915,0.04789811089693682,0.047740365908809854,0.060589995382558076,0.051503323279118746,0.04428653081198236,0.04543058879718117,0.045712292847821454,0.05601440430148014,0.04884211719067391,0.045704322426118826,0.04227958848361535,0.046834741115290866
0.921875,0.046394480196060794,0.046216929683055206,0.04751973221543994,0.0468953579192303,0.04799156885336273,0.05063260872397686,0.046806331414011186,0.04997042183845724,0.049696756866585846,0.04709398466052916,0.04781719859355221,0.046595115837077566,0.048018333008495444,0.04782893804133676,0.048077628357176244,0.04346279921354065,0.04386494067467398,0.044229816300334235,0.04942999325389933,0.04590878422448943,0.04798823911461539,0.04667489642742095,0.046570649817132735,0.054884960903599594,0.04907384495516369,0.04385961710790465,0.044670771301222725,0.044895257825705616,0.051468913937856395,0.046964909952976114,0.044630957221201334,0.0422520736139239,0.045908188121880585
0.9375,0.044930684774344046,0.04495341734557353,0.0457557270873753,0.0453597264349021,0.045857060804055536,0.04807919740757813,0.04591424026356003,0.04782193430312305,0.047672890850589913,0.045939984434308793,0.0459876016568282,0.045398960730838885,0.04623079405060054,0.046105096404275556,0.04616591574324913,0.04309493146680122,0.04332706618899552,0.04357073370990812,0.04665239266270123,0.044634856014988046,0.0465018372061499,0.04568640252275932,0.045626142129523733,0.05063565124618359,0.04717331396122591,0.04350903780967969,0.044063705757471885,0.044226694566681095,0.04808223170982666,0.04546827104632571,0.04378366479544309,0.04223273751890519,0.0451549455310729
0.953125,0.04383490765043458,0.04402600688699126,0.04448139225180435,0.04425894461102717,0.0442860125670209,0.046235782028980196,0.04523312767481029,0.04627846830686487,0.04620476998087166,0.04507442657417787,0.04464376474768218,0.04447205887432416,0.044923473240256376,0.04486078532678312,0.044754202631206025,0.04280897685243499,0.04291350730232525,0.04306730090259869,0.0446688407242111,0.043672976296991635,0.04537559757490377,0.044909402029145014,0.04491327950229494,0.04761190748902357,0.04576568025192511,0.04322797789934284,0.04357323602128885,0.04369521536776827,0.04567643346413764,0.04434074501155664,0.043155955892062184,0.04222268287143287,0.044569920170313214
0.96875,0.043080422332298,0.04338903504894934,0.04364375481360921,0.04352920794269089,0.043225619231090986,0.04499596481492257,0.044745635334442105,0.04523196774712133,0.045194692275025726,0.04447119948012658,0.043725277716438006,0.04380449542713645,0.04403094580543848,0.04400149122216388,0.0437351260858764,0.04260712934464431,0.04261784711813259,0.04271675238366004,0.0433279406492155,0.04300306457340175,0.044587865849027145,0.04434992233060722,0.04440538712726748,0.0455768569305155,0.04479414721584307,0.04302475431582261,0.043202399920898076,0.04329780805089453,0.044053255421874576,0.043540804355113275,0.04272182894463941,0.04222277589266727,0.0441474612023368
0.984375,0.042650248005739654,0.04302236414420434,0.04316482779297058,0.04311480228903121,0.04264630444750983,0.04426409636680141,0.0444449619199365,0.04463511126730395,0.04460405223927559,0.0441119090931361,0.043161390694882965,0.04338518656874459,0.043489429377320726,0.043483349330846584,0.043127642529724265,0.04248708666176807,0.04245076604580366,0.042530469867115284,0.042570840874289494,0.042618424109174616,0.04410794248002556,0.044017103124849716,0.04408988511235212,0.04433743805751348,0.04420943719515079,0.04290762835215163,0.04296013298532688,0.043036000658366186,0.043125625779671745,0.04307038388519868,0.04248025568765762,0.042233175754271206,0.0438788811652306
1.0,0.04253243819638903,0.04291478110786093,0.0430406629442347,0.04299458290046929,0.042507109753990975,0.043997869334733576,0.04432278374633106,0.044433477161129525,0.044392806707922554,0.04397729027218829,0.04294392086719991,0.04322364878725715,0.04332253481167385,0.04328606403222368,0.042927124353539035,0.04245019988968065,0.04240308268636739,0.04250721042261067,0.04234254708304061,0.04251077001899967,0.043931750488783165,0.04389494060732162,0.04397737171515548,0.04384924935212877,0.04398025334481333,0.04289067243825272,0.04286214221535721,0.042927190468852724,0.04282844798481894,0.04292953167197816,0.04243177206298101,0.04225215780382044,0.04378652048241947
